lat,lon,nodes,node_lat,node_lon,distance
21.011054562404752,105.84184527397156,"[9907061237, 444222627]",21.011055,105.841838,0.727683
21.010714005678892,105.84181308746338,"[9907061238, 9907061236]",21.01071,105.841848,3.665266
21.010293317958713,105.84164142608643,"[9907061242, 9907061241]",21.01028,105.841696,5.895877
21.008670832961798,105.84166288375854,"[9907061249, 9907061248]",21.008676,105.841688,2.657168
21.008400432765484,105.84189891815186,"[9907062283, 2577863967]",21.008394,105.841906,0.985281
21.008410407230258,105.84227442741394,"[9907090225, 9907090226]",21.008397,105.842275,1.443004
21.008420465514064,105.84275722503662,"[9907090226, 9907090220]",21.008448,105.842753,3.127697
21.00812994875014,105.8427357673645,"[9907090223, 9907061316]",21.008123,105.842738,0.802387
21.008140007033944,105.84312200546265,"[9907090217, 9907061313]",21.008166,105.843123,2.880386
21.008140007033944,105.84381937980652,"[9907061308, 9907061307]",21.008103,105.843832,4.313503
21.008290210738778,105.84410905838013,"[9907061305, 9907061304]",21.008218,105.844124,8.12234
21.008270177990198,105.84462404251099,"[9907061300, 9907061299]",21.008224,105.844627,5.102287
21.008390374481678,105.84511756896973,"[9907061295, 9907061294]",21.008396,105.845113,0.843458
21.008740905672312,105.84535360336304,"[9907061286, 9907061287]",21.008733,105.845371,1.976754
21.00944205187261,105.84535360336304,"[9907061284, 9907061282]",21.009451,105.845378,2.686525
21.01044360548258,105.84539651870728,"[9907061274, 9907061273]",21.010443,105.845337,6.238265
21.011034529656172,105.84512829780579,"[9907061327, 9907061264]",21.011017,105.845148,2.87992
21.01153526455164,105.84548234939575,"[9907061260, 9907062314]",21.011507,105.845538,6.595379
21.01201605051756,105.84561109542847,"[9907061256, 9907061257]",21.012017,105.845669,6.030389
21.0126269236207,105.84548234939575,"[9907061383, 9907061253]",21.012644,105.845514,3.822074
21.013117684051394,105.84521412849426,"[9907061378, 9907061379]",21.01312,105.845267,5.514047
21.013678601011634,105.84527850151062,"[9907061374, 9907061372]",21.01368,105.845289,1.045426
21.014269441366196,105.8453106880188,"[9907061423, 9907061373]",21.014269,105.845306,0.519774
21.015291027724743,105.84566473960876,"[6340871852, 9907061386]",21.015299,105.845665,0.885695
21.015451289713383,105.84434509277344,"[11099792634, 2577864046]",21.01545,105.844329,1.666956
21.015661591663957,105.84428071975708,"[9907090233, 9907061203]",21.015667,105.84424,4.29794
21.01566662080586,105.84415197372437,"[9907090232, 2577864053]",21.015669,105.844135,1.781048
21.017253985628486,105.84435045719147,"[2577864059, 102992078]",21.017252,105.844374,2.504719
21.017309054732323,105.84453284740448,"[8990709059, 102992078]",21.017287,105.844531,2.444519
21.017489349469543,105.8446615934372,"[4556264521, 4556264520]",21.017572,105.844622,10.086121
21.01746428757906,105.84491908550262,"[10282179353, 8184177160]",21.017371,105.84491,10.338626
21.017409218475223,105.84542334079742,"[4556264471, 4556264470]",21.017475,105.845434,7.395919
21.017389185726643,105.84591150283813,"[4556264473, 4556264472]",21.017462,105.845921,8.135941
21.01735917851329,105.84642112255096,"[10282179353, 8184177160]",21.017244,105.84641,12.783115
21.01743930950761,105.84681808948517,"[4556264480, 4556264479]",21.017524,105.846831,9.507051
21.01748432032764,105.84694147109985,"[4556264481, 4556264480]",21.017524,105.846898,6.292278
21.018691146746278,105.847327709198,"[8184177139, 11224700108]",21.018689,105.847459,13.619867
21.018806314095855,105.84753155708313,"[11224700105, 11224700106]",21.018805,105.847529,0.330933
21.018911506980658,105.84763884544373,"[10130015809, 4559369103]",21.018918,105.847613,2.783254
21.01913681253791,105.84766566753387,"[6668214465, 98009380]",21.019135,105.847673,0.760625
21.019427245482802,105.84776222705841,"[6668214465, 103041221]",21.019427,105.847762,0.0
21.019712649285793,105.84781587123871,"[10130015772, 10130015721]",21.019719,105.847795,2.281876
21.020078184083104,105.8479768037796,"[6668245194, 98009586]",21.02008,105.847971,0.661865
21.02045377716422,105.84807336330414,"[6668245193, 322505603]",21.020448,105.848094,2.281876
21.020904472097754,105.84827721118927,"[6668245190, 322505603]",21.020912,105.848251,2.844241
21.021290039643645,105.84840059280396,"[2307422311, 98009585]",21.021296,105.848379,2.381521
21.021730676293373,105.84854543209076,"[6662289414, 2307422311]",21.021737,105.848526,2.08385
21.022116243839264,105.84867417812347,"[10291755877, 6662289412]",21.022127,105.848678,1.286863
21.022566854953766,105.84879755973816,"[8176641052, 6662289412]",21.022569,105.848792,0.661865
21.0229173861444,105.84891021251678,"[8176641049, 6651584902]",21.022915,105.848917,0.760625
21.023693550378084,105.849130153656,"[6651584903, 98009581]",21.023718,105.849136,2.729311
21.024244325235486,105.84936618804932,"[6651584900, 5704353660]",21.02424,105.84938,1.521251
21.0248152166605,105.84955930709839,"[6651678060, 5704353660]",21.024811,105.849572,1.42212
21.025676457211375,105.84980607032776,"[8176640993, 8176640992]",21.025686,105.849772,3.703798
21.02639746852219,105.85003137588501,"[6646949995, 98009579]",21.026414,105.850036,1.952555
21.025956831872463,105.85171580314636,"[6644523689, 977640003]",21.025947,105.851713,1.150205
21.02558626793325,105.85270285606384,"[8176640945, 6646950000]",21.02558,105.852701,0.696048
21.025516195222735,105.85296034812927,"[8176640945, 6646950000]",21.025504,105.852956,1.392096
21.0254661552608,105.85320711135864,"[6646847594, 75617751]",21.025461,105.853226,2.051244
21.025796569883823,105.85328757762909,"[8184606187, 5857305437]",21.025794,105.853305,1.79817
21.02627727203071,105.8533787727356,"[10555858431, 8184606185]",21.026276,105.853387,0.838975
21.02697833441198,105.8534699678421,"[10555858431, 5703662589]",21.026973,105.853505,3.680284
21.027479069307446,105.85352897644043,"[11304265494, 11305152261]",21.027486,105.853482,4.946952
21.02785457856953,105.85360944271088,"[5405026114, 309597644]",21.027851,105.853642,3.458971
